film,filmLabel,locationLabel,boxOffice
http://www.wikidata.org/entity/Q3512046,Мир юрского периода,Международный аэропорт Новый Орлеан имени Луи Армстронга,1670400637
http://www.wikidata.org/entity/Q3512046,Мир юрского периода,Honolulu Zoo,1670400637
http://www.wikidata.org/entity/Q3604746,Аватар: Путь воды,Новая Зеландия,2176229105
http://www.wikidata.org/entity/Q6151665,Трансформеры: Эпоха истребления,Лос-Анджелес,1104054072
http://www.wikidata.org/entity/Q6151665,Трансформеры: Эпоха истребления,Юта,1104054072
http://www.wikidata.org/entity/Q6151665,Трансформеры: Эпоха истребления,Пекин,1104054072
http://www.wikidata.org/entity/Q6151665,Трансформеры: Эпоха истребления,Чикаго,1104054072
http://www.wikidata.org/entity/Q6151665,Трансформеры: Эпоха истребления,Гонконг,1104054072
http://www.wikidata.org/entity/Q6151665,Трансформеры: Эпоха истребления,Детройт,1104054072
http://www.wikidata.org/entity/Q10880293,Высота 203,Япония,1800000000
http://www.wikidata.org/entity/Q11435655,The Imperial Japanese Empire,Япония,1400000000
http://www.wikidata.org/entity/Q14171368,Мстители: Эра Альтрона,Лондон,1402805868
http://www.wikidata.org/entity/Q14171368,Мстители: Эра Альтрона,ЮАР,1402805868
http://www.wikidata.org/entity/Q14171368,Мстители: Эра Альтрона,Сеул,1402805868
http://www.wikidata.org/entity/Q14171368,Мстители: Эра Альтрона,Bourne Wood,1402805868
http://www.wikidata.org/entity/Q14171368,Мстители: Эра Альтрона,Йоханнесбург,1402805868
http://www.wikidata.org/entity/Q14171368,Мстители: Эра Альтрона,Читтагонг,1402805868
http://www.wikidata.org/entity/Q51416,Люди в чёрном,Нью-Йорк,250690539
http://www.wikidata.org/entity/Q51416,Люди в чёрном,Нью-Джерси,250690539
http://www.wikidata.org/entity/Q51416,Люди в чёрном,Центральный вокзал Нью-Йорка,250690539
http://www.wikidata.org/entity/Q51416,Люди в чёрном,Тоннель Куинс — Мидтаун,250690539
http://www.wikidata.org/entity/Q51416,Люди в чёрном,Музей Соломона Гуггенхайма,250690539
http://www.wikidata.org/entity/Q51416,Люди в чёрном,Shea Stadium,250690539
http://www.wikidata.org/entity/Q51416,Люди в чёрном,Big Sky Ranch,250690539
http://www.wikidata.org/entity/Q51416,Люди в чёрном,Liberty State Park,250690539
http://www.wikidata.org/entity/Q53115,Классный мюзикл: Выпускной,Нью-Мексико,252900000
http://www.wikidata.org/entity/Q53115,Классный мюзикл: Выпускной,Солт-Лейк-Сити,252900000
http://www.wikidata.org/entity/Q53115,Классный мюзикл: Выпускной,Альбукерке,252900000
http://www.wikidata.org/entity/Q83542,Обитель зла: Возмездие,Нью-Йорк,240159255
http://www.wikidata.org/entity/Q83542,Обитель зла: Возмездие,Торонто,240159255
http://www.wikidata.org/entity/Q83542,Обитель зла: Возмездие,Москва,240159255
http://www.wikidata.org/entity/Q105993,Крепкий орешек 2,Сан-Франциско,240031274
http://www.wikidata.org/entity/Q105993,Крепкий орешек 2,Лос-Анджелес,240031274
http://www.wikidata.org/entity/Q105993,Крепкий орешек 2,Калифорния,240031274
http://www.wikidata.org/entity/Q105993,Крепкий орешек 2,Колорадо,240031274
http://www.wikidata.org/entity/Q105993,Крепкий орешек 2,Санта-Роза,240031274
http://www.wikidata.org/entity/Q108745,Охотники за привидениями,Нью-Йорк,243578797
http://www.wikidata.org/entity/Q108745,Охотники за привидениями,The Biltmore Los Angeles,243578797
http://www.wikidata.org/entity/Q108745,Охотники за привидениями,Tavern on the Green,243578797
http://www.wikidata.org/entity/Q108745,Охотники за привидениями,55 Central Park West,243578797
http://www.wikidata.org/entity/Q108745,Охотники за привидениями,Fire Station No. 23,243578797
http://www.wikidata.org/entity/Q108745,Охотники за привидениями,Low Memorial Library,243578797
http://www.wikidata.org/entity/Q108745,Охотники за привидениями,New York Public Library Main Branch,243578797
http://www.wikidata.org/entity/Q108745,Охотники за привидениями,студия Warner Brothers в Бербанке,243578797
http://www.wikidata.org/entity/Q108745,Охотники за привидениями,"Firehouse, Hook & Ladder Company 8",243578797
http://www.wikidata.org/entity/Q108745,Охотники за привидениями,Los Angeles Central Library,243578797
http://www.wikidata.org/entity/Q108946,Несколько хороших парней,Лонг-Бич,243200000
http://www.wikidata.org/entity/Q108946,Несколько хороших парней,Сан-Педро,243200000
http://www.wikidata.org/entity/Q108946,Несколько хороших парней,Crystal Cove State Park,243200000
http://www.wikidata.org/entity/Q108946,Несколько хороших парней,Джорджтаун,243200000
http://www.wikidata.org/entity/Q108946,Несколько хороших парней,Лагуна-Бич,243200000
http://www.wikidata.org/entity/Q108946,Несколько хороших парней,Пойнт-Мугу,243200000
http://www.wikidata.org/entity/Q108946,Несколько хороших парней,Госпиталь святой Елизаветы,243200000
http://www.wikidata.org/entity/Q108946,Несколько хороших парней,Culver Studios,243200000
http://www.wikidata.org/entity/Q108946,Несколько хороших парней,Fort MacArthur,243200000
http://www.wikidata.org/entity/Q116852,Бэтмен,Англия,251409241
http://www.wikidata.org/entity/Q116852,Бэтмен,Хэтфилд-хаус,251409241
http://www.wikidata.org/entity/Q116852,Бэтмен,Небуорт-хаус,251409241
http://www.wikidata.org/entity/Q116852,Бэтмен,Pinewood Studios,251409241
http://www.wikidata.org/entity/Q116852,Бэтмен,Acton Lane Power Station,251409241
http://www.wikidata.org/entity/Q116852,Бэтмен,Little Barford Power Station,251409241
http://www.wikidata.org/entity/Q174284,Индиана Джонс: В поисках утраченного ковчега,Сан-Франциско,248159971
http://www.wikidata.org/entity/Q174284,Индиана Джонс: В поисках утраченного ковчега,Калифорния,248159971
http://www.wikidata.org/entity/Q174284,Индиана Джонс: В поисках утраченного ковчега,Гавайи,248159971
http://www.wikidata.org/entity/Q174284,Индиана Джонс: В поисках утраченного ковчега,Хартфордшир,248159971
http://www.wikidata.org/entity/Q174284,Индиана Джонс: В поисках утраченного ковчега,Ла-Рошель,248159971
http://www.wikidata.org/entity/Q174284,Индиана Джонс: В поисках утраченного ковчега,Кайруан,248159971
http://www.wikidata.org/entity/Q174284,Индиана Джонс: В поисках утраченного ковчега,Ричмонд,248159971
http://www.wikidata.org/entity/Q174284,Индиана Джонс: В поисках утраченного ковчега,Таузар,248159971
http://www.wikidata.org/entity/Q174284,Индиана Джонс: В поисках утраченного ковчега,Сан-Ансельмо,248159971
http://www.wikidata.org/entity/Q174284,Индиана Джонс: В поисках утраченного ковчега,Ратуша Сан-Франциско,248159971
http://www.wikidata.org/entity/Q174284,Индиана Джонс: В поисках утраченного ковчега,Анахола,248159971
http://www.wikidata.org/entity/Q174284,Индиана Джонс: В поисках утраченного ковчега,Royal Masonic School for Girls,248159971
http://www.wikidata.org/entity/Q23016644,Юный водитель,Монро,226945087
http://www.wikidata.org/entity/Q23016644,Юный водитель,Гейнсвилл,226945087
http://www.wikidata.org/entity/Q24053263,Логан,Миссисипи,226277068
http://www.wikidata.org/entity/Q24053263,Логан,Нью-Мексико,226277068
http://www.wikidata.org/entity/Q24053263,Логан,Луизиана,226277068
http://www.wikidata.org/entity/Q27590871,Приключения Паддингтона 2,Дублин,227994792
http://www.wikidata.org/entity/Q27590871,Приключения Паддингтона 2,The Shard,227994792
http://www.wikidata.org/entity/Q27590871,Приключения Паддингтона 2,"Warner Bros. Studios, Leavesden",227994792
http://www.wikidata.org/entity/Q27590871,Приключения Паддингтона 2,Небуорт-хаус,227994792
http://www.wikidata.org/entity/Q27590871,Приключения Паддингтона 2,Тауэрский мост,227994792
http://www.wikidata.org/entity/Q27590871,Приключения Паддингтона 2,Клеркенвелл,227994792
http://www.wikidata.org/entity/Q27590871,Приключения Паддингтона 2,Primrose Hill,227994792
http://www.wikidata.org/entity/Q27590871,Приключения Паддингтона 2,Собор Святого Павла,227994792
http://www.wikidata.org/entity/Q27590871,Приключения Паддингтона 2,Паддингтон,227994792
http://www.wikidata.org/entity/Q27590871,Приключения Паддингтона 2,Харрогит,227994792
